codex_judge_run_id,codex_model,judge_item_id,agent_model,scenario_id,category,repeat_index,session_id,question,answer_source,answer_chars,agent_duration_ms,tool_input_events,rule_based_qa_score,called_functions,missing_expectations,correctness,completeness,readability,practicality,hallucination_risk,overall,codex_reason,batch_duration_ms,estimated_answer_tokens,codex_judge_error
20260526_012932_4ae1e87d,gpt-5.5,J0060,gpt-oss:120b,S04_last_week_runtime,state_query,1,c7e60e4f-df83-4eab-a5b6-d5bd0a4dc76f,幫我看上週機台運轉與停機時數。,system_api,439,22183,1,77.5,apply_state_model,running_hours|total_hours|utilization_percent,3.0,2.5,4.0,2.5,2.0,3.0,Off 94.83 h 與分狀態表格數值正確，但未回答 running_hours 39.08、total_hours 167.99、utilization 23.26；結論還錯稱低速運轉約 9%，實際 Running_Low 為 3.12%。,37017,179,
20260526_012932_4ae1e87d,gpt-5.5,J0061,gpt-oss:120b,S05_this_week_status,state_query,1,4017a841-1b59-44ba-9310-c1e5ebef81a2,幫我看本週機台狀態。,system_api,935,33143,2,92.5,apply_state_model,running_hours,4.5,4.0,4.5,4.0,2.0,4.2,狀態表的主要數值都符合 ground_truth，但沒有明確彙總 running_hours=42.08 與 utilization_percent=35.07。另加入最佳 GMM 群數、低信心點數、UI 圖表等 ground_truth 未支持資訊。,36306,366,
20260526_012932_4ae1e87d,gpt-5.5,J0062,gpt-oss:120b,S06_next_week_power,forecast,1,e9ff3514-3181-4d8b-995f-6626e8734387,幫我預測下週耗電量。,system_api,195,27434,3,70.0,forecast_future,forecast_7d_increment,2.0,2.0,4.0,2.5,4.0,2.0,7 天 yhat 應為 8162.00，回答為 8176.10；7 天增量應為 81.39，回答成每日平均 95.49，關鍵數值錯誤。Prophet 與圖表說法也未由 ground_truth 支持。,36306,108,
20260526_012932_4ae1e87d,gpt-5.5,J0063,gpt-oss:120b,S07_next_month_cost,forecast,1,a362fc35-8819-49d6-8512-5c1969cbe4d2,幫我預測下個月電費，電價用每度 4 元。,system_api,279,51979,4,70.0,forecast_future,forecast_30d_increment|estimated_30d_cost,0.5,1.0,4.0,2.0,4.5,0.8,電價 4 元正確，但預測電量與電費都嚴重錯誤。ground_truth 的 30 天增量是 129.10 kWh、估計費用 516.4 元；回答錯把大累積值當月耗電並算出 34981 元。,36306,158,
20260526_012932_4ae1e87d,gpt-5.5,J0064,gpt-oss:120b,S08_period_anomaly,anomaly,1,8ea90145-c5be-4a3a-964d-0e58f17dedaa,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,system_api,374,20646,2,100.0,check_anomaly,,5.0,5.0,5.0,4.5,0.5,5.0,期間、rows、異常數、異常率、NORMAL 判定與三模型投票皆符合 ground_truth。僅圖表/UI 說法未由 ground_truth 明確支持，風險很低。,36306,177,
20260526_012932_4ae1e87d,gpt-5.5,J0065,gpt-oss:20b,S01_data_coverage,data_query,1,925130cd-6a41-4785-a797-27d4d4f0dae4,目前 CNC 有哪些感測器資料？資料時間範圍到哪？,system_api,1164,30142,2,100.0,data_status,,5.0,5.0,5.0,4.5,0.5,5.0,13 個感測器、各自筆數、起訖時間皆符合 ground_truth，並回答了資料範圍。結論中的完整載入屬合理整理，風險低。,36306,365,
20260526_012932_4ae1e87d,gpt-5.5,J0066,gpt-oss:20b,S02_period_state_distribution,state_query,1,33c8ad2e-4e70-4fc5-88cf-92523131b9f1,幫我查 2026-05-01 的機台狀態分布。,system_api,711,23617,2,84.0,apply_state_model,rows,4.8,4.3,5.0,4.5,0.5,4.6,各狀態 count、hours、pct 與主要平均值符合 ground_truth；但未明確給 rows=288，也省略 confidence_avg。整體可讀且結論正確。,36306,279,
20260526_012932_4ae1e87d,gpt-5.5,J0067,gpt-oss:20b,S03_period_utilization,state_query,1,c2b7da76-1e05-4248-8538-6692f801fa4d,幫我看 2026-05-01 的機台稼動率。,system_api,413,87008,15,55.0,apply_state_model|data_status,running_hours|total_hours|utilization_percent,0.0,0.0,1.0,0.0,1.0,0.0,沒有回答稼動率問題，也沒有提供 running_hours、total_hours、utilization_percent。內容是工具執行思路，對工廠使用者不可用。,36306,104,
20260526_012932_4ae1e87d,gpt-5.5,J0068,gpt-oss:20b,S04_last_week_runtime,state_query,1,601c388a-0562-4bfa-9176-0ef2b146c693,幫我看上週機台運轉與停機時數。,system_api,499,20379,2,92.5,apply_state_model,utilization_percent,3.5,3.5,4.5,3.5,2.5,3.4,running_hours 約 39.08、off_hours 94.83、總時數約 168 與分項狀態大致正確，但結論把運轉佔比寫成 39.3%，ground_truth 稼動率應為 23.26%，屬關鍵錯誤。,36306,215,
20260526_012932_4ae1e87d,gpt-5.5,J0069,gpt-oss:20b,S05_this_week_status,state_query,1,edc9ae68-6428-462c-9b3a-ba297dbcd702,幫我看本週機台狀態。,system_api,828,27037,2,100.0,apply_state_model,,5.0,5.0,5.0,4.5,1.5,4.8,本週各狀態時數、百分比、平均值與總運行時間約 42h、約 35% 都符合 ground_truth。最佳 GMM、平均信賴度、穩定與 outputs/state 圖表說法未由 ground_truth 明確支持。,36306,318,
20260526_012932_4ae1e87d,gpt-5.5,J0070,gpt-oss:20b,S06_next_week_power,forecast,1,85bb7963-a797-4afa-8258-4094c11259f5,幫我預測下週耗電量。,csv_preview,0,16278,2,60.0,forecast_future,forecast_7d_increment,0.0,0.0,0.0,0.0,0.0,0.0,system_answer 為空，未回答 forecast_7d_increment 或 forecast_7d_yhat；沒有編造內容，因此 hallucination_risk 為 0。,36306,0,
20260526_012932_4ae1e87d,gpt-5.5,J0071,gpt-oss:20b,S07_next_month_cost,forecast,1,baf412e2-b266-4ccf-b3c7-8f8819f14cde,幫我預測下個月電費，電價用每度 4 元。,system_api,495,30697,3,70.0,forecast_future,forecast_30d_increment|estimated_30d_cost,1.0,2.0,4.0,1.0,5.0,1.0,"標準答案是 30 天增量 129.100 kWh、電費 516.4 元；回答改成 664.59/804.91 kWh 與 34,981/35,542 元，關鍵數值嚴重錯誤，且模型與區間數字缺乏 ground_truth 支持。",23897,212,
20260526_012932_4ae1e87d,gpt-5.5,J0072,gpt-oss:20b,S08_period_anomaly,anomaly,1,1d2f840b-fa14-493c-a608-8af540c7bebc,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,system_api,376,14576,2,75.0,check_anomaly,verdict,4.0,4.0,4.0,3.0,2.0,4.0,行數、異常筆數、異常率、模型投票都符合標準答案，且結論為無異常。但未明確寫出 verdict=NORMAL，並說「所有模型均未檢測到異常」與 Autoencoder: 1 vote 不一致。,23897,158,
20260526_012932_4ae1e87d,gpt-5.5,J0073,qwen3:8b,S01_data_coverage,data_query,1,56a0f7dc-195a-4e54-b1c8-b88822c6e761,目前 CNC 有哪些感測器資料？資料時間範圍到哪？,csv_preview,0,10910,0,35.0,,sensor_count,0.0,0.0,0.0,0.0,0.0,0.0,系統答案為空，未回答感測器數量、清單、列數或時間範圍。,23897,0,
20260526_012932_4ae1e87d,gpt-5.5,J0074,qwen3:8b,S02_period_state_distribution,state_query,1,bdba9b42-1fd0-449e-b84e-367b248ab1ce,幫我查 2026-05-01 的機台狀態分布。,csv_preview,0,15334,0,25.0,,rows|off_hours|running_high_hours|running_low_hours|idle_hours,0.0,0.0,0.0,0.0,0.0,0.0,系統答案為空，未回答 2026-05-01 狀態分布、時數、比例或總列數。,23897,0,
20260526_012932_4ae1e87d,gpt-5.5,J0075,qwen3:8b,S03_period_utilization,state_query,1,0e0d4709-545c-4c1c-8eea-057b406c1552,幫我看 2026-05-01 的機台稼動率。,csv_preview,0,20858,0,25.0,,running_hours|total_hours|utilization_percent,0.0,0.0,0.0,0.0,0.0,0.0,系統答案為空，未回答稼動率、運轉時數或總時數。,23897,0,
20260526_012932_4ae1e87d,gpt-5.5,J0076,qwen3:8b,S04_last_week_runtime,state_query,1,3f112c66-45e7-4a66-bb0e-1e5aa9115453,幫我看上週機台運轉與停機時數。,csv_preview,0,12977,0,25.0,,running_hours|off_hours|total_hours|utilization_percent,0.0,0.0,0.0,0.0,0.0,0.0,系統答案為空，未回答上週運轉時數、停機時數、總時數或稼動率。,23897,0,
20260526_012932_4ae1e87d,gpt-5.5,J0077,qwen3:8b,S05_this_week_status,state_query,1,ca28c910-1508-4f65-ade6-952702528bf4,幫我看本週機台狀態。,csv_preview,0,12257,0,25.0,,running_hours|off_hours|total_hours|utilization_percent,0.0,0.0,0.0,0.0,0.0,0.0,系統答案為空，未回答本週運轉、停機、總時數、稼動率或狀態分布。,23897,0,
20260526_012932_4ae1e87d,gpt-5.5,J0078,qwen3:8b,S06_next_week_power,forecast,1,7ca5d307-2ff8-4fde-9ff4-cd8417bfe96f,幫我預測下週耗電量。,csv_preview,0,21468,0,25.0,,forecast_7d_increment,0.0,0.0,0.0,0.0,0.0,0.0,系統答案為空，未回答下週耗電量預測增量或 yhat。,23897,0,
20260526_012932_4ae1e87d,gpt-5.5,J0079,qwen3:8b,S07_next_month_cost,forecast,1,2a146a4d-b792-4f81-b415-06bcb93debbc,幫我預測下個月電費，電價用每度 4 元。,csv_preview,0,26834,0,25.0,,forecast_30d_increment|estimated_30d_cost,0.0,0.0,0.0,0.0,0.0,0.0,系統答案為空，未回答 30 天耗電增量、電價或預估電費。,23897,0,
20260526_012932_4ae1e87d,gpt-5.5,J0080,qwen3:8b,S08_period_anomaly,anomaly,1,38adce70-433d-44ad-8b33-de636f0f57e6,幫我檢查 2026-05-01 到 2026-05-02 是否異常。,csv_preview,0,8418,0,5.0,,rows|anomaly_count|anomaly_rate|verdict,0.0,0.0,0.0,0.0,0.0,0.0,系統答案為空，未回答是否異常、行數、異常筆數、異常率或模型投票。,23897,0,
